customer_id,total_orders,avg_cart_size,avg_num_customizations,avg_total_spend,total_revenue,avg_fulfillment_time,avg_customer_satisfaction,food_order_rate,order_ahead_rate,is_rewards_member,weekend_order_rate,customer_tenure_days,recency_days,order_frequency,drive_thru_rate,in_store_cashier_rate,kiosk_rate,mobile_app_rate,morning_rate,afternoon_rate,evening_rate,favorite_drink_category,cluster,customer_age_group,customer_gender,region,segment_name
CUST_00014,3,4.0,0.3333333333333333,12.153333333333334,36.46,5.133333333333333,2.6666666666666665,0.0,0.0,False,0.3333333333333333,269,364,0.3345724907063197,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,Brewed Coffee,1,18-24,Male,Midwest,Store-First Value Customers
CUST_00015,4,3.75,4.0,16.2575,65.03,4.75,2.5,0.0,0.0,False,0.75,559,38,0.2146690518783542,0.0,0.0,0.5,0.5,0.75,0.0,0.25,Refresher,0,45-54,Female,Southwest,Digital Convenience Customers
CUST_00016,11,3.909090909090909,1.2727272727272727,14.409999999999998,158.51,5.045454545454546,4.090909090909091,0.2727272727272727,0.3636363636363636,False,0.1818181818181818,652,20,0.5061349693251533,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.3636363636363636,0.4545454545454545,0.2727272727272727,0.2727272727272727,Brewed Coffee,1,45-54,Female,Southeast,Store-First Value Customers
CUST_00017,9,4.555555555555555,1.4444444444444444,15.646666666666668,140.82,3.933333333333333,3.2222222222222223,0.0,0.1111111111111111,False,0.3333333333333333,622,55,0.4340836012861736,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.1111111111111111,Frappuccino,1,35-44,Prefer not to say,West,Store-First Value Customers
CUST_00018,6,3.0,2.0,12.868333333333332,77.21,3.9,4.166666666666667,0.1666666666666666,0.5,False,0.1666666666666666,495,22,0.3636363636363636,0.0,0.1666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,0.1666666666666666,Espresso,0,25-34,Female,Midwest,Digital Convenience Customers
CUST_00019,7,3.4285714285714284,3.5714285714285716,16.47714285714286,115.34,5.328571428571428,4.142857142857143,0.5714285714285714,0.2857142857142857,True,0.2857142857142857,466,18,0.4506437768240343,0.1428571428571428,0.1428571428571428,0.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.1428571428571428,Refresher,0,45-54,Female,Midwest,Digital Convenience Customers
CUST_00020,3,2.6666666666666665,1.0,10.73,32.19,3.9333333333333336,3.6666666666666665,0.3333333333333333,0.0,False,0.6666666666666666,351,268,0.2564102564102564,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,Brewed Coffee,1,45-54,Female,Midwest,Store-First Value Customers
CUST_00021,6,2.8333333333333335,1.1666666666666667,11.985,71.91,5.1499999999999995,3.1666666666666665,0.3333333333333333,0.1666666666666666,False,0.3333333333333333,474,78,0.3797468354430379,0.8333333333333334,0.0,0.0,0.1666666666666666,0.5,0.3333333333333333,0.1666666666666666,Brewed Coffee,1,35-44,Male,Southwest,Store-First Value Customers
CUST_00022,5,3.4,1.6,14.826,74.13,3.74,3.8,0.4,0.4,False,0.2,704,1,0.2130681818181818,0.2,0.2,0.0,0.6,0.4,0.0,0.6,Tea,0,25-34,Male,Midwest,Digital Convenience Customers
CUST_00023,4,4.5,2.5,17.955,71.82,4.625,3.25,0.75,0.25,False,0.0,623,71,0.1926163723916533,0.25,0.0,0.25,0.5,0.5,0.5,0.0,Brewed Coffee,0,18-24,Male,Southeast,Digital Convenience Customers
CUST_00024,4,4.5,1.75,17.555,70.22,3.9,3.5,0.0,0.5,True,0.0,406,154,0.2955665024630542,0.0,0.25,0.0,0.75,0.25,0.5,0.25,Brewed Coffee,0,18-24,Male,Southeast,Digital Convenience Customers
CUST_00025,4,4.25,2.25,17.46,69.84,6.225,3.25,0.5,0.25,False,0.25,321,238,0.3738317757009346,0.5,0.0,0.0,0.5,1.0,0.0,0.0,Other,0,35-44,Male,Northeast,Digital Convenience Customers
CUST_00026,5,2.8,1.2,11.416,57.080000000000005,4.5600000000000005,3.4,0.6,0.2,False,0.4,170,196,0.8823529411764706,0.4,0.2,0.2,0.2,0.4,0.6,0.0,Other,1,25-34,Male,Southwest,Store-First Value Customers
CUST_00027,9,4.444444444444445,2.111111111111111,17.121111111111112,154.09,5.0888888888888895,4.111111111111111,0.1111111111111111,0.4444444444444444,False,0.3333333333333333,698,16,0.3868194842406877,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.2222222222222222,Brewed Coffee,0,25-34,Non-binary,Midwest,Digital Convenience Customers
CUST_00028,10,4.4,1.1,15.428,154.28,5.0200000000000005,3.4,0.4,0.3,True,0.2,722,4,0.4155124653739612,0.6,0.1,0.0,0.3,0.4,0.1,0.5,Tea,1,35-44,Female,West,Store-First Value Customers
CUST_00029,9,4.444444444444445,1.2222222222222223,16.525555555555556,148.73,5.455555555555556,3.888888888888889,0.5555555555555556,0.2222222222222222,False,0.3333333333333333,673,36,0.4011887072808321,0.4444444444444444,0.0,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.0,Refresher,0,18-24,Female,West,Digital Convenience Customers
CUST_00030,5,3.8,2.4,16.84,84.2,4.4799999999999995,4.0,0.6,0.6,True,0.2,644,40,0.2329192546583851,0.2,0.0,0.0,0.8,0.8,0.0,0.2,Brewed Coffee,0,18-24,Male,West,Digital Convenience Customers
CUST_00031,11,3.0,1.6363636363636365,11.852727272727272,130.38,4.281818181818182,3.1818181818181817,0.2727272727272727,0.0909090909090909,False,0.5454545454545454,629,2,0.5246422893481717,0.3636363636363636,0.4545454545454545,0.0,0.1818181818181818,0.5454545454545454,0.3636363636363636,0.0909090909090909,Tea,1,55+,Female,Midwest,Store-First Value Customers
CUST_00032,4,5.0,1.0,18.875,75.5,3.45,3.5,0.5,0.5,True,0.25,528,143,0.2272727272727272,0.0,0.5,0.0,0.5,0.25,0.5,0.25,Other,0,35-44,Female,Southwest,Digital Convenience Customers
CUST_00033,8,3.25,1.875,14.2,113.6,4.675000000000001,3.5,0.25,0.375,False,0.25,589,63,0.4074702886247878,0.125,0.125,0.125,0.625,0.5,0.25,0.25,Espresso,0,45-54,Female,Southeast,Digital Convenience Customers
CUST_00034,5,3.6,0.8,12.382,61.91,5.14,3.8,0.4,0.0,False,0.4,689,27,0.2177068214804064,0.8,0.2,0.0,0.0,0.8,0.2,0.0,Refresher,1,25-34,Male,Northeast,Store-First Value Customers
CUST_00035,3,3.6666666666666665,2.6666666666666665,17.33,51.989999999999995,4.8999999999999995,3.6666666666666665,1.0,0.3333333333333333,False,0.3333333333333333,423,197,0.2127659574468085,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,Espresso,0,25-34,Male,Midwest,Digital Convenience Customers
CUST_00036,6,4.166666666666667,1.5,16.516666666666666,99.1,4.3999999999999995,4.0,0.3333333333333333,0.1666666666666666,False,0.1666666666666666,655,13,0.2748091603053435,0.0,0.3333333333333333,0.1666666666666666,0.5,0.5,0.1666666666666666,0.3333333333333333,Tea,0,25-34,Non-binary,Southwest,Digital Convenience Customers
CUST_00037,6,4.333333333333333,1.6666666666666667,15.968333333333334,95.81,4.4,4.166666666666667,0.5,0.3333333333333333,False,0.5,516,114,0.3488372093023256,0.3333333333333333,0.0,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,Espresso,0,45-54,Male,Northeast,Digital Convenience Customers
CUST_00038,13,3.692307692307693,1.6923076923076923,13.975384615384616,181.68,3.607692307692308,4.153846153846154,0.1538461538461538,0.1538461538461538,False,0.2307692307692307,677,15,0.5760709010339734,0.0769230769230769,0.5384615384615384,0.0769230769230769,0.3076923076923077,0.6923076923076923,0.0769230769230769,0.2307692307692307,Frappuccino,1,35-44,Male,West,Store-First Value Customers
CUST_00039,9,4.444444444444445,1.3333333333333333,16.034444444444446,144.31,4.711111111111111,3.888888888888889,0.2222222222222222,0.1111111111111111,False,0.5555555555555556,452,96,0.5973451327433629,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.2222222222222222,Other,1,55+,Female,Southwest,Store-First Value Customers
CUST_00040,3,3.6666666666666665,0.3333333333333333,13.326666666666668,39.98,4.766666666666667,4.333333333333333,0.3333333333333333,0.3333333333333333,False,0.0,288,384,0.3125,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,Brewed Coffee,1,25-34,Male,Midwest,Store-First Value Customers
CUST_00041,7,2.4285714285714284,1.5714285714285714,10.92,76.44,5.071428571428571,3.4285714285714284,0.4285714285714285,0.1428571428571428,True,0.4285714285714285,679,14,0.3092783505154639,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.5714285714285714,0.0,0.4285714285714285,Other,1,35-44,Male,Southeast,Store-First Value Customers
CUST_00042,5,4.8,2.0,17.436,87.18,3.5400000000000005,3.4,0.0,0.4,True,0.0,406,232,0.3694581280788177,0.4,0.2,0.0,0.4,0.6,0.4,0.0,Brewed Coffee,0,35-44,Female,Southeast,Digital Convenience Customers
CUST_00043,6,4.0,2.1666666666666665,16.636666666666667,99.82,5.083333333333333,4.166666666666667,0.0,0.0,False,0.3333333333333333,599,15,0.3005008347245409,0.0,0.1666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.0,Other,0,25-34,Male,Northeast,Digital Convenience Customers
CUST_00044,14,3.0714285714285716,1.4285714285714286,12.167142857142858,170.34,3.75,3.5,0.2857142857142857,0.1428571428571428,False,0.2142857142857142,655,2,0.6412213740458016,0.2857142857142857,0.5,0.0,0.2142857142857142,0.2857142857142857,0.5,0.2142857142857142,Frappuccino,1,55+,Female,Northeast,Store-First Value Customers
CUST_00045,4,2.0,2.5,9.6325,38.53,5.825,3.25,0.0,0.25,False,0.25,155,523,0.7741935483870968,0.75,0.0,0.0,0.25,1.0,0.0,0.0,Other,1,18-24,Male,Southwest,Store-First Value Customers
CUST_00046,6,3.3333333333333335,1.6666666666666667,14.111666666666666,84.67,5.1000000000000005,3.1666666666666665,0.0,0.1666666666666666,False,0.1666666666666666,679,33,0.2650957290132548,0.5,0.0,0.0,0.5,0.5,0.3333333333333333,0.1666666666666666,Frappuccino,1,18-24,Female,Midwest,Store-First Value Customers
CUST_00047,3,5.333333333333333,2.6666666666666665,19.040000000000003,57.120000000000005,4.0,3.0,0.0,0.6666666666666666,False,0.3333333333333333,316,311,0.2848101265822785,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,Espresso,0,45-54,Male,Northeast,Digital Convenience Customers
CUST_00048,1,6.0,3.0,23.76,23.76,3.7,5.0,0.0,0.0,True,1.0,0,458,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Refresher,0,18-24,Male,West,Digital Convenience Customers
CUST_00049,8,3.5,2.125,13.405,107.24,4.15,3.625,0.25,0.125,False,0.5,696,20,0.3448275862068966,0.5,0.25,0.125,0.125,0.375,0.5,0.125,Brewed Coffee,1,55+,Female,Southeast,Store-First Value Customers
CUST_00050,7,3.142857142857143,1.5714285714285714,12.605714285714289,88.24000000000001,3.557142857142857,4.0,0.2857142857142857,0.1428571428571428,False,0.1428571428571428,541,34,0.388170055452865,0.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.1428571428571428,Refresher,1,55+,Female,Southeast,Store-First Value Customers
CUST_00051,9,3.111111111111111,1.0,12.275555555555556,110.48,4.911111111111111,3.7777777777777777,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,632,52,0.4272151898734177,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,Espresso,1,18-24,Female,Northeast,Store-First Value Customers
CUST_00052,7,2.7142857142857144,1.0,10.251428571428573,71.76,3.871428571428571,3.2857142857142856,0.1428571428571428,0.0,False,0.1428571428571428,424,185,0.4952830188679245,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.4285714285714285,0.2857142857142857,Brewed Coffee,1,35-44,Female,Southeast,Store-First Value Customers
CUST_00053,8,3.625,1.625,13.99625,111.97,5.2875000000000005,2.875,0.25,0.25,True,0.125,624,59,0.3846153846153846,0.25,0.25,0.0,0.5,0.25,0.375,0.375,Espresso,1,25-34,Female,Midwest,Store-First Value Customers
CUST_00054,5,2.4,0.4,9.098,45.489999999999995,5.64,3.6,0.0,0.2,False,0.4,472,157,0.3177966101694915,0.4,0.2,0.0,0.4,0.6,0.2,0.2,Brewed Coffee,1,18-24,Male,Southwest,Store-First Value Customers
CUST_00055,6,4.0,2.8333333333333335,17.713333333333335,106.28,4.2,4.5,0.5,0.3333333333333333,True,0.1666666666666666,571,69,0.3152364273204903,0.1666666666666666,0.3333333333333333,0.0,0.5,0.3333333333333333,0.5,0.1666666666666666,Refresher,0,25-34,Prefer not to say,Southwest,Digital Convenience Customers
CUST_00056,6,3.8333333333333335,2.1666666666666665,14.896666666666668,89.38,4.066666666666666,4.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,618,84,0.2912621359223301,0.0,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,Espresso,1,45-54,Male,Southwest,Store-First Value Customers
CUST_00057,2,4.5,0.5,15.545,31.09,4.4,3.0,0.5,0.0,False,0.5,16,583,3.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Other,1,35-44,Male,Midwest,Store-First Value Customers
CUST_00058,10,3.2,1.7,12.849,128.49,3.75,2.8,0.1,0.1,False,0.1,659,56,0.4552352048558422,0.0,0.6,0.3,0.1,0.6,0.3,0.1,Other,1,55+,Female,Midwest,Store-First Value Customers
CUST_00059,10,4.9,3.2,19.993,199.93,3.9,3.3,0.1,0.6,True,0.3,665,51,0.4511278195488721,0.1,0.1,0.0,0.8,0.6,0.2,0.2,Frappuccino,0,25-34,Female,Northeast,Digital Convenience Customers
CUST_00060,10,3.2,1.3,12.777,127.77,4.369999999999999,3.3,0.1,0.3,True,0.3,524,81,0.5725190839694657,0.2,0.1,0.3,0.4,0.5,0.3,0.2,Refresher,1,35-44,Male,Northeast,Store-First Value Customers
CUST_00061,5,4.8,1.8,18.714,93.57,4.64,2.8,0.2,0.4,True,0.2,494,155,0.3036437246963563,0.2,0.2,0.0,0.6,0.6,0.0,0.4,Tea,0,45-54,Female,West,Digital Convenience Customers
CUST_00062,6,2.8333333333333335,1.0,10.831666666666663,64.99,4.383333333333334,3.8333333333333335,0.0,0.3333333333333333,False,0.1666666666666666,376,221,0.4787234042553192,0.5,0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,Espresso,1,45-54,Female,Midwest,Store-First Value Customers
CUST_00063,11,3.636363636363636,2.363636363636364,15.660909090909092,172.27,4.2272727272727275,4.363636363636363,0.4545454545454545,0.4545454545454545,True,0.0909090909090909,604,113,0.5463576158940397,0.1818181818181818,0.1818181818181818,0.0,0.6363636363636364,0.0909090909090909,0.6363636363636364,0.2727272727272727,Brewed Coffee,0,18-24,Male,Southeast,Digital Convenience Customers
CUST_00064,6,2.6666666666666665,1.6666666666666667,11.454999999999998,68.72999999999999,3.75,2.6666666666666665,0.1666666666666666,0.0,False,0.0,673,53,0.2674591381872214,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,Espresso,1,18-24,Non-binary,Midwest,Store-First Value Customers
CUST_00065,11,4.0,1.5454545454545454,15.63181818181818,171.95,4.054545454545455,4.545454545454546,0.3636363636363636,0.2727272727272727,True,0.2727272727272727,662,19,0.4984894259818731,0.0909090909090909,0.5454545454545454,0.0,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.3636363636363636,Refresher,1,45-54,Female,Northeast,Store-First Value Customers
CUST_00066,5,4.4,3.2,19.508000000000003,97.54,4.18,3.4,0.8,0.6,True,0.0,593,78,0.2529510961214165,0.2,0.2,0.0,0.6,0.6,0.2,0.2,Refresher,0,25-34,Male,Midwest,Digital Convenience Customers
CUST_00067,8,3.375,2.0,14.61,116.88,5.2,2.625,0.625,0.5,True,0.375,517,55,0.4642166344294003,0.25,0.0,0.25,0.5,0.5,0.25,0.25,Other,0,45-54,Non-binary,Midwest,Digital Convenience Customers
CUST_00068,4,3.5,2.0,14.915,59.66,5.025,4.25,0.75,0.5,False,0.5,564,142,0.2127659574468085,0.0,0.0,0.25,0.75,0.5,0.5,0.0,Brewed Coffee,0,18-24,Female,Southeast,Digital Convenience Customers
CUST_00069,7,3.5714285714285716,1.8571428571428572,15.975714285714286,111.83,4.814285714285715,4.0,0.5714285714285714,0.2857142857142857,True,0.5714285714285714,440,81,0.4772727272727273,0.1428571428571428,0.2857142857142857,0.0,0.5714285714285714,0.8571428571428571,0.1428571428571428,0.0,Brewed Coffee,0,18-24,Female,Midwest,Digital Convenience Customers
CUST_00070,5,4.0,1.6,16.002,80.00999999999999,4.54,3.6,0.6,0.4,False,0.2,458,71,0.3275109170305676,0.2,0.0,0.2,0.6,0.4,0.6,0.0,Other,0,45-54,Male,Southeast,Digital Convenience Customers
CUST_00071,11,4.7272727272727275,1.5454545454545454,18.41636363636364,202.58,4.745454545454546,4.090909090909091,0.6363636363636364,0.4545454545454545,False,0.3636363636363636,570,65,0.5789473684210527,0.1818181818181818,0.0909090909090909,0.0,0.7272727272727273,0.3636363636363636,0.2727272727272727,0.3636363636363636,Espresso,0,25-34,Female,Southwest,Digital Convenience Customers
CUST_00072,9,3.888888888888889,2.111111111111111,16.366666666666667,147.3,4.855555555555556,3.111111111111111,0.4444444444444444,0.4444444444444444,True,0.3333333333333333,498,155,0.5421686746987951,0.2222222222222222,0.0,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.1111111111111111,Other,0,25-34,Female,Southwest,Digital Convenience Customers
CUST_00073,5,5.2,2.4,19.658,98.29,4.66,3.4,0.2,0.6,True,0.4,488,170,0.3073770491803279,0.2,0.2,0.0,0.6,0.2,0.6,0.2,Frappuccino,0,25-34,Male,Southwest,Digital Convenience Customers
CUST_00074,6,4.5,2.0,15.801666666666668,94.81,4.75,3.5,0.1666666666666666,0.1666666666666666,False,0.1666666666666666,651,1,0.2764976958525346,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,Refresher,1,35-44,Female,Midwest,Store-First Value Customers
CUST_00075,7,4.857142857142857,1.4285714285714286,19.115714285714287,133.81,4.214285714285714,4.571428571428571,0.4285714285714285,0.7142857142857143,False,0.4285714285714285,514,94,0.4085603112840467,0.1428571428571428,0.1428571428571428,0.0,0.7142857142857143,0.1428571428571428,0.7142857142857143,0.1428571428571428,Brewed Coffee,0,25-34,Male,Southwest,Digital Convenience Customers
CUST_00076,5,2.4,1.8,11.714,58.57,5.34,2.4,0.8,0.4,True,0.4,489,130,0.3067484662576687,0.4,0.0,0.2,0.4,0.4,0.6,0.0,Refresher,1,55+,Female,Southeast,Store-First Value Customers
CUST_00077,3,3.0,1.6666666666666667,13.1,39.3,4.3999999999999995,3.3333333333333335,1.0,0.3333333333333333,True,0.0,475,211,0.1894736842105263,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,Tea,1,25-34,Female,Midwest,Store-First Value Customers
CUST_00078,3,5.0,3.0,20.503333333333337,61.51,3.466666666666667,4.0,0.3333333333333333,0.6666666666666666,False,0.0,577,46,0.1559792027729636,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Frappuccino,0,18-24,Male,Midwest,Digital Convenience Customers
CUST_00079,7,4.857142857142857,1.8571428571428572,18.72571428571428,131.07999999999998,4.485714285714286,3.2857142857142856,0.4285714285714285,0.4285714285714285,True,0.4285714285714285,645,23,0.3255813953488372,0.1428571428571428,0.1428571428571428,0.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.1428571428571428,Tea,0,25-34,Female,West,Digital Convenience Customers
CUST_00080,4,2.75,0.75,12.025,48.1,5.4,2.75,0.5,0.0,True,0.0,127,53,0.9448818897637796,0.25,0.25,0.0,0.5,0.25,0.25,0.5,Brewed Coffee,1,25-34,Male,Southeast,Store-First Value Customers
CUST_00081,7,3.857142857142857,1.5714285714285714,15.35,107.45,4.185714285714286,3.4285714285714284,0.5714285714285714,0.1428571428571428,False,0.5714285714285714,660,17,0.3181818181818182,0.1428571428571428,0.4285714285714285,0.0,0.4285714285714285,0.5714285714285714,0.2857142857142857,0.1428571428571428,Espresso,1,18-24,Female,West,Store-First Value Customers
CUST_00082,7,3.5714285714285716,2.142857142857143,14.851428571428572,103.96,3.6714285714285713,3.4285714285714284,0.2857142857142857,0.7142857142857143,True,0.5714285714285714,583,36,0.3602058319039451,0.1428571428571428,0.1428571428571428,0.0,0.7142857142857143,0.2857142857142857,0.4285714285714285,0.2857142857142857,Brewed Coffee,0,25-34,Non-binary,Southwest,Digital Convenience Customers
CUST_00083,3,6.666666666666667,1.0,21.24666666666667,63.74000000000001,5.133333333333334,3.0,0.3333333333333333,0.0,False,0.3333333333333333,256,41,0.3515625,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,Espresso,0,45-54,Male,Midwest,Digital Convenience Customers
CUST_00084,7,4.0,2.4285714285714284,15.954285714285716,111.68,4.185714285714286,3.142857142857143,0.1428571428571428,0.5714285714285714,True,0.5714285714285714,569,28,0.3690685413005273,0.2857142857142857,0.1428571428571428,0.0,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.1428571428571428,Espresso,0,25-34,Female,Southwest,Digital Convenience Customers
CUST_00085,6,3.5,3.1666666666666665,15.596666666666666,93.58,4.733333333333333,2.6666666666666665,0.3333333333333333,0.1666666666666666,True,0.1666666666666666,316,364,0.569620253164557,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Brewed Coffee,1,25-34,Male,Midwest,Store-First Value Customers
CUST_00086,5,4.2,1.8,14.618,73.09,4.68,3.2,0.2,0.0,False,0.4,312,32,0.4807692307692307,0.8,0.2,0.0,0.0,0.6,0.2,0.2,Brewed Coffee,1,55+,Female,West,Store-First Value Customers
CUST_00087,5,4.0,2.4,16.756,83.78,4.459999999999999,3.0,0.4,0.6,True,0.4,452,150,0.331858407079646,0.2,0.0,0.0,0.8,0.6,0.4,0.0,Refresher,0,25-34,Female,Southwest,Digital Convenience Customers
CUST_00088,4,4.5,1.5,16.1875,64.75,6.525,2.75,0.25,0.25,False,0.0,469,258,0.255863539445629,0.75,0.0,0.0,0.25,0.0,1.0,0.0,Frappuccino,1,45-54,Male,Midwest,Store-First Value Customers
CUST_00089,4,3.75,1.0,12.8425,51.370000000000005,5.35,2.25,0.5,0.0,True,0.0,456,236,0.2631578947368421,0.75,0.25,0.0,0.0,0.0,0.75,0.25,Espresso,1,18-24,Male,Midwest,Store-First Value Customers
CUST_00090,9,4.111111111111111,2.2222222222222223,16.90777777777778,152.17000000000002,3.8777777777777778,3.888888888888889,0.4444444444444444,0.4444444444444444,True,0.2222222222222222,534,33,0.5056179775280899,0.0,0.2222222222222222,0.0,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.1111111111111111,Brewed Coffee,0,25-34,Female,Midwest,Digital Convenience Customers
CUST_00091,8,4.375,1.875,16.30875,130.47,5.1875,3.75,0.25,0.5,False,0.125,348,223,0.6896551724137931,0.375,0.0,0.125,0.5,0.125,0.375,0.5,Refresher,0,35-44,Female,Southeast,Digital Convenience Customers
